name,value,rank,player_id,position
Brock Wright,1648.0,345.0,1162,TE
Bryce Lance,1696.0,334.0,1981,WR
Bryce Young,4955.0,59.0,1456,QB
Bub Means,912.0,493.0,1634,WR
Bucky Irving,4909.0,62.0,1569,RB
C.J. Stroud,4801.0,69.0,1403,QB
Cade Klubnik,2087.0,248.0,1929,QB
Cade Otton,2964.0,145.0,1261,TE
Cade Stover,2046.0,265.0,1613,TE
Caleb Douglas,2903.0,151.0,2016,WR
Caleb Williams,7535.0,12.0,1550,QB
Calvin Austin III,1553.0,363.0,1262,WR
Calvin Ridley,1833.0,306.0,293,WR
Cam Skattebo,4798.0,72.0,1745,RB
Cam Ward,4444.0,82.0,1730,QB
Carnell Tate,4800.0,70.0,1959,WR
Carson Beck,2714.0,171.0,1928,QB
Carson Wentz,1581.0,355.0,258,QB
Cedric Tillman,1843.0,304.0,1444,WR
CeeDee Lamb,6971.0,16.0,546,WR
Charlie Kolar,1689.0,338.0,1254,TE
Chase Brown,5712.0,40.0,1396,RB
Chigoziem Okonkwo,3473.0,115.0,1320,TE
Chimere Dike,1919.0,290.0,1814,WR
Chris Bell,2891.0,153.0,1968,WR
Chris Brazzell II,2059.0,255.0,1971,WR
Chris Brooks,1523.0,368.0,1490,RB
Chris Godwin,2890.0,154.0,299,WR
Chris Olave,6104.0,33.0,1271,WR
Chris Rodriguez,2353.0,214.0,1389,RB
Christian Kirk,1913.0,294.0,221,WR
Christian McCaffrey,5922.0,34.0,283,RB
Christian Watson,4558.0,79.0,1248,WR
Chuba Hubbard,3730.0,101.0,1014,RB
CJ Daniels,843.0,516.0,1966,WR
Colbie Young,824.0,522.0,2004,WR
Colby Parkinson,2552.0,186.0,565,TE
Cole Kmet,2524.0,192.0,569,TE
Cole Payton,746.0,530.0,2027,QB
Colston Loveland,6850.0,19.0,1804,TE
Cooper Kupp,1769.0,321.0,310,WR
Courtland Sutton,2797.0,160.0,226,WR
Cyrus Allen,2346.0,216.0,1980,WR
D'Andre Swift,4403.0,83.0,639,RB
D.J. Moore,4033.0,91.0,304,WR
Dak Prescott,5296.0,52.0,371,QB
Dallas Goedert,3587.0,109.0,382,TE
Dalton Kincaid,5485.0,46.0,1428,TE
Dalton Schultz,3253.0,126.0,487,TE
Dameon Pierce,1038.0,458.0,1207,RB
Damien Martinez,1369.0,392.0,1754,RB
Daniel Bellinger,2108.0,244.0,1322,TE
Daniel Jones,3643.0,104.0,87,QB
Darius Slayton,1510.0,370.0,77,WR
Darnell Mooney,1897.0,296.0,911,WR
Darnell Washington,2480.0,198.0,1431,TE
Darren Waller,2135.0,238.0,349,TE
Davante Adams,3627.0,105.0,277,WR
David Bell,892.0,501.0,1275,WR
David Montgomery,4018.0,92.0,288,RB
David Njoku,2715.0,170.0,252,TE
Davis Allen,1536.0,366.0,1434,TE
Davis Mills,1501.0,371.0,1029,QB
Dawson Knox,2420.0,207.0,88,TE
De'Von Achane,6425.0,27.0,1398,RB
De'Zhaun Stribling,3178.0,131.0,1976,WR
Deebo Samuel,2715.0,169.0,383,WR
Deion Burks,1062.0,453.0,1972,WR
Demarcus Robinson,1022.0,460.0,52,WR
Demario Douglas,1803.0,313.0,1468,WR
Demond Claiborne,2130.0,240.0,1943,RB
Denzel Boston,3990.0,93.0,1962,WR
Derius Davis,558.0,557.0,1473,WR
Derrick Henry,5051.0,57.0,296,RB
Deshaun Watson,2361.0,212.0,261,QB
Devaughn Vele,2451.0,202.0,1643,WR
Devin Duvernay,490.0,635.0,560,WR
Devin Neal,1848.0,303.0,1746,RB
Devin Singletary,1470.0,375.0,238,RB
DeVonta Smith,5323.0,51.0,1005,WR
Devontez Walker,1397.0,385.0,1592,WR
Dillon Gabriel,1460.0,379.0,1737,QB
DJ Giddens,1779.0,317.0,1760,RB
DK Metcalf,3367.0,122.0,224,WR
Dohnte Meyers,218.0,804.0,2070,WR
Donovan Edwards,1225.0,412.0,1757,RB
Dont'e Thornton,1819.0,310.0,1787,WR
Dontayvion Wicks,2624.0,177.0,1448,WR
Drake London,6168.0,30.0,1268,WR
Drake Maye,7549.0,11.0,1551,QB
Drew Allar,2434.0,203.0,1930,QB
Drew Lock,1996.0,277.0,33,QB
Dyami Brown,1411.0,383.0,1069,WR
Dylan Laube,595.0,541.0,1584,RB
Dylan Sampson,2350.0,215.0,1747,RB
Efton Chism,1413.0,382.0,1838,WR
Eli Heidenreich,1442.0,381.0,2036,RB
Eli Raridon,3042.0,139.0,2018,TE
Eli Stowers,3623.0,107.0,2006,TE
Elic Ayomanor,2058.0,257.0,1773,WR
Elijah Arroyo,2718.0,168.0,1808,TE
Elijah Higgins,1916.0,292.0,1469,TE
Elijah Moore,1272.0,403.0,1012,WR
Elijah Sarratt,2202.0,235.0,1967,WR
Emanuel Wilson,1889.0,297.0,1515,RB
Emari Demercado,1377.0,390.0,1481,RB
Emeka Egbuka,5489.0,45.0,1781,WR
Emmett Johnson,2914.0,150.0,1936,RB
Erick All,2047.0,264.0,1616,TE
Evan Engram,2551.0,187.0,229,TE
Fernando Mendoza,5127.0,55.0,1924,QB
Foster Moreau,1074.0,448.0,179,TE
Frank Gore Jr.,903.0,500.0,1570,RB
Gabriel Davis,1134.0,428.0,533,WR
Gardner Minshew,1227.0,411.0,47,QB
Garrett Nussmeier,1717.0,330.0,1927,QB
Garrett Wilson,5638.0,42.0,1270,WR
Geno Smith,2567.0,184.0,671,QB
George Holani,1704.0,332.0,1579,RB
George Kittle,4504.0,80.0,298,TE
George Pickens,5822.0,37.0,1279,WR
Germie Bernard,2665.0,173.0,1965,WR
Greg Dortch,1246.0,405.0,10,WR
Greg Dulcich,2785.0,161.0,1256,TE
Gunnar Helm,3054.0,138.0,1805,TE
Harold Fannin,5400.0,49.0,1803,TE
Hunter Henry,3061.0,137.0,212,TE
Isaac Guerendo,1534.0,367.0,1626,RB
Isaac TeSlaa,2112.0,243.0,1813,WR
Isaiah Bond,1860.0,298.0,1776,WR
Isaiah Davis,1738.0,327.0,1635,RB
Isaiah Hodgins,958.0,470.0,561,WR
Isaiah Likely,4863.0,64.0,1257,TE
Isiah Pacheco,2142.0,237.0,1266,RB
Israel Abanikanda,1063.0,452.0,1383,RB
J'Mari Taylor,915.0,492.0,1949,RB
J.J. McCarthy,2342.0,217.0,1555,QB
J.K. Dobbins,2732.0,166.0,636,RB
Ja'Kobi Lane,2839.0,157.0,1979,WR
Ja'Marr Chase,8707.0,6.0,1004,WR
Ja'Tavion Sanders,2637.0,175.0,1614,TE
Jack Bech,2000.0,276.0,1778,WR
Jack Endries,1174.0,419.0,2007,TE
Jack Strand,1541.0,365.0,2065,QB
Jacob Cowing,1128.0,430.0,1611,WR
Jacob Saylors,575.0,545.0,1681,RB
Jacoby Brissett,2605.0,179.0,20,QB
Jacory Croskey-Merritt,3009.0,144.0,1832,RB
Jadarian Price,4836.0,66.0,1935,RB
Jahan Dotson,1739.0,326.0,1272,WR
Jahdae Walker,344.0,722.0,1904,WR
Jahmyr Gibbs,9307.0,1.0,1415,RB
Jake Bobo,1206.0,418.0,1488,WR
Jake Ferguson,3983.0,94.0,1258,TE
Jake Tonges,2582.0,182.0,1356,TE
Jakobi Meyers,2519.0,195.0,13,WR
Jaleel McLaughlin,1453.0,380.0,1486,RB
Jalen Coker,4202.0,87.0,1653,WR
Jalen Hurts,6416.0,28.0,595,QB
Jalen McMillan,2409.0,209.0,1599,WR
Jalen Milroe,2105.0,246.0,1733,QB
Jalen Nailor,2227.0,229.0,1245,WR
Jalen Royals,1849.0,302.0,1786,WR
Jalen Tolbert,1772.0,319.0,1247,WR
Jalin Hyatt,1294.0,400.0,1399,WR
Jalon Daniels,1213.0,416.0,1931,QB
Jam Miller,916.0,491.0,1948,RB
Jameis Winston,2159.0,236.0,413,QB
James Conner,1811.0,312.0,268,RB
James Cook,6529.0,23.0,1231,RB
Jameson Williams,4213.0,85.0,1273,WR
Jared Goff,4970.0,58.0,388,QB
Jared Wiley,1632.0,349.0,1619,TE
Jarquez Hunter,1688.0,339.0,1764,RB
Jauan Jennings,2131.0,239.0,576,WR
Javon Baker,1131.0,429.0,1608,WR
Javonte Williams,4934.0,61.0,1033,RB
Jawhar Jordan,968.0,467.0,1641,RB
Jaxon Smith-Njigba,8667.0,7.0,1437,WR
Jaxson Dart,5705.0,41.0,1732,QB
Jayden Daniels,6459.0,25.0,1552,QB
Jayden Higgins,2822.0,158.0,1783,WR
Jayden Reed,3022.0,140.0,1419,WR
Jaydon Blue,2010.0,274.0,1769,RB
Jaylen Waddle,4799.0,71.0,1007,WR
Jaylen Warren,3224.0,129.0,1201,RB
Jaylen Wright,1915.0,293.0,1581,RB
Jaylin Lane,1761.0,323.0,1816,WR
Jaylin Noel,2211.0,233.0,1780,WR
Jeremiyah Love,6851.0,18.0,1934,RB
Jeremy Ruckert,1095.0,440.0,1255,TE
Jerome Ford,1577.0,358.0,1229,RB
Jerry Jeudy,2106.0,245.0,545,WR
Jimmy Horn,1580.0,356.0,1824,WR
Joe Burrow,7030.0,15.0,601,QB
Joe Flacco,1579.0,357.0,722,QB
Joe Milton,1771.0,320.0,1556,QB
John Metchie,1586.0,354.0,1276,WR
Johnny Wilson,557.0,561.0,1596,WR
Jonah Coleman,3372.0,120.0,1939,RB
Jonathan Mingo,1100.0,438.0,1450,WR
Jonathan Taylor,6819.0,20.0,634,RB
Jonathon Brooks,3115.0,134.0,1568,RB
Jonnu Smith,1835.0,305.0,84,TE
Jordan Addison,3382.0,118.0,1420,WR
Jordan James,1989.0,280.0,1755,RB
Jordan Love,5408.0,48.0,596,QB
Jordan Mason,2799.0,159.0,1330,RB
Jordan Watkins,1099.0,439.0,1817,WR
Jordan Whittington,1554.0,362.0,1604,WR
Jordyn Tyson,4670.0,77.0,1960,WR
Josh Allen,9229.0,2.0,365,QB
Josh Cameron,566.0,551.0,1989,WR
Josh Downs,3378.0,119.0,1440,WR
Josh Jacobs,3492.0,114.0,303,RB
Joshua Palmer,1661.0,343.0,1065,WR
Julius Chestnut,565.0,552.0,1325,RB
Justice Hill,1474.0,374.0,368,RB
Justin Fields,1965.0,282.0,1015,QB
Justin Herbert,6109.0,32.0,599,QB
Justin Jefferson,7415.0,13.0,542,WR
Justin Joly,2285.0,224.0,2010,TE
Juwan Johnson,3493.0,113.0,575,TE
Kaelon Black,2954.0,147.0,1947,RB
Kaleb Johnson,2300.0,221.0,1748,RB
Kalel Mullings,1106.0,436.0,1750,RB
Kalif Raymond,654.0,537.0,822,WR
Kameron Johnson,1208.0,417.0,1701,WR
KaVontae Turpin,1237.0,407.0,1336,WR
Kayshon Boutte,2291.0,223.0,1446,WR
Kaytron Allen,2268.0,226.0,1940,RB
KC Concepcion,3974.0,95.0,1963,WR
KeAndre Lambert-Smith,1543.0,364.0,1818,WR
Keaton Mitchell,2264.0,227.0,1393,RB
Keenan Allen,1782.0,316.0,265,WR
Kendall Milton,843.0,517.0,1577,RB
Kendre Miller,1853.0,301.0,1386,RB
Kendrick Bourne,1470.0,376.0,153,WR
Kenneth Gainwell,2638.0,174.0,1032,RB
Kenneth Walker III,6645.0,22.0,1227,RB
Kenny McIntosh,1032.0,459.0,1385,RB
Kenny Pickett,1234.0,408.0,1208,QB
Kenyon Sadiq,4788.0,74.0,2005,TE
Keon Coleman,2206.0,234.0,1588,WR
Kevin Coleman,1695.0,336.0,1990,WR
Khalil Herbert,802.0,524.0,994,RB
Khalil Shakir,2538.0,190.0,1278,WR
Kimani Vidal,1954.0,284.0,1636,RB
Kirk Cousins,2426.0,205.0,396,QB
Konata Mumpfield,1460.0,378.0,1830,WR
Kyle McCord,656.0,536.0,1738,QB
Kyle Monangai,3210.0,130.0,1766,RB
Kyle Pitts,4789.0,73.0,1051,TE
Kyle Williams,2024.0,269.0,1812,WR
Kyler Murray,4130.0,89.0,379,QB
Kyren Williams,4946.0,60.0,1226,RB
Ladd McConkey,5326.0,50.0,1598,WR
LaJohntay Wester,573.0,547.0,1823,WR
Lamar Jackson,7688.0,10.0,372,QB
Le'Veon Moss,941.0,481.0,1941,RB
LeQuint Allen,1826.0,307.0,1761,RB
Lil'Jordan Humphrey,1046.0,457.0,177,WR
Luke McCaffrey,1695.0,337.0,1606,WR
Luke Musgrave,2521.0,194.0,1430,TE
Luke Schoonmaker,1857.0,300.0,1382,TE
Luther Burden,4850.0,65.0,1770,WR
Mac Jones,2294.0,222.0,1018,QB
Mack Hollins,1261.0,404.0,767,WR
Makai Lemon,4109.0,90.0,1961,WR
Malachi Corley,1233.0,409.0,1607,WR
Malachi Fields,2725.0,167.0,1973,WR
Malik Benson,1051.0,454.0,2040,WR
Malik Davis,1698.0,333.0,1197,RB
Malik Heath,556.0,566.0,1502,WR
Malik Nabers,6907.0,17.0,1586,WR
Malik Washington,2309.0,219.0,1623,WR
Malik Willis,3715.0,102.0,1210,QB
Marcus Mariota,2022.0,271.0,23,QB
Mark Andrews,3555.0,110.0,366,TE
Marlin Klein,1377.0,391.0,2015,TE
Marquise Brown,1717.0,329.0,311,WR
MarShawn Lloyd,2636.0,176.0,1575,RB
Marvin Harrison Jr.,3827.0,99.0,1585,WR
Marvin Mims,1906.0,295.0,1442,WR
Mason Taylor,2748.0,165.0,1806,TE
Mason Tipton,1064.0,450.0,1686,WR
Matthew Golden,3951.0,97.0,1775,WR
Matthew Hibner,1633.0,348.0,2020,TE
Matthew Stafford,3943.0,98.0,356,QB
Max Klare,2856.0,156.0,2009,TE
Michael Carter,1146.0,425.0,1035,RB
Michael Mayer,2955.0,146.0,1427,TE
Michael Penix Jr.,3011.0,143.0,1554,QB
Michael Pittman,3014.0,142.0,536,WR
Michael Trigg,1993.0,279.0,2008,TE
Michael Wilson,3496.0,112.0,1421,WR
Mike Evans,3387.0,117.0,275,WR
Mike Gesicki,2127.0,241.0,330,TE
Mike Washington Jr.,2884.0,155.0,1944,RB
Mitchell Evans,1753.0,324.0,1809,TE
Najee Harris,1858.0,299.0,1031,RB
Nicholas Singleton,2544.0,188.0,1938,RB
Nick Westbrook-Ikhine,1005.0,461.0,950,WR
Nico Collins,5736.0,39.0,1040,WR
Noah Fant,2080.0,249.0,243,TE
Noah Gray,2275.0,225.0,1059,TE
Olamide Zaccheaus,1277.0,401.0,609,WR
Ollie Gordon,1941.0,287.0,1759,RB
Omar Cooper Jr.,3248.0,127.0,1964,WR
Omarion Hampton,6392.0,29.0,1744,RB
Oronde Gadsden,3677.0,103.0,1799,TE
Oscar Delp,2426.0,204.0,2013,TE
Parker Washington,5097.0,56.0,1445,WR
Pat Bryant,2573.0,183.0,1782,WR
Pat Freiermuth,2922.0,148.0,1053,TE
Patrick Mahomes,6514.0,24.0,272,QB
Phil Mafah,1295.0,399.0,1763,RB
Puka Nacua,7991.0,8.0,1426,WR
Quentin Johnston,3095.0,135.0,1441,WR
Quinn Ewers,1767.0,322.0,1734,QB
Quinshon Judkins,4685.0,76.0,1751,RB
Rachaad White,2611.0,178.0,1180,RB
Raheim Sanders,1483.0,373.0,1762,RB
Rashee Rice,4827.0,68.0,1447,WR
Rasheen Ali,1171.0,420.0,1631,RB
Rashid Shaheed,2460.0,201.0,1360,WR
Rashod Bateman,2017.0,272.0,1070,WR
Ray Davis,1954.0,285.0,1574,RB
Ray-Ray McCloud,557.0,564.0,646,WR
Reggie Virgil,570.0,548.0,1988,WR
Rhamondre Stevenson,3173.0,132.0,1036,RB
Ricky Pearsall,2529.0,191.0,1593,WR
Rico Dowdle,2917.0,149.0,555,RB
Riley Leonard,1711.0,331.0,1735,QB
RJ Harvey,3267.0,125.0,1768,RB
Roman Wilson,1717.0,328.0,1600,WR
Rome Odunze,4473.0,81.0,1587,WR
Romeo Doubs,2768.0,162.0,1238,WR
Roschon Johnson,1572.0,360.0,1390,RB
Ryan Flournoy,1956.0,283.0,1642,WR
Sam Darnold,4206.0,86.0,331,QB
Sam Howell,1101.0,437.0,1209,QB
Sam LaPorta,5602.0,43.0,1429,TE
Sam Roush,1093.0,441.0,2011,TE
Samaje Perine,991.0,464.0,785,RB
Saquon Barkley,5161.0,54.0,1,RB
Savion Williams,1686.0,341.0,1796,WR
Sean Tucker,1967.0,281.0,1400,RB
Seth McGowan,1574.0,359.0,1937,RB
Shedeur Sanders,2476.0,199.0,1731,QB
Sione Vaki,1160.0,422.0,1627,RB
Skyler Bell,2218.0,231.0,1970,WR
Skyy Moore,991.0,465.0,1283,WR
Spencer Rattler,1655.0,344.0,1557,QB
Stefon Diggs,2767.0,163.0,262,WR
Stetson Bennett,471.0,636.0,1406,QB
T.J. Hockenson,3242.0,128.0,247,TE
Tahj Brooks,1673.0,342.0,1758,RB
Tahj Washington,1488.0,372.0,1644,WR
Tai Felton,1367.0,393.0,1797,WR
Tank Bigsby,2355.0,213.0,1401,RB
Tank Dell,2309.0,220.0,1438,WR
Tanner Koziol,1230.0,410.0,2022,TE
Tanner McKee,1386.0,388.0,1218,QB
Taylen Green,1068.0,449.0,2029,QB
Ted Hurst,2511.0,196.0,1982,WR
Tee Higgins,4881.0,63.0,543,WR
Terrance Ferguson,3617.0,108.0,1807,TE
Terry McLaurin,3369.0,121.0,328,WR
Tetairoa McMillan,5839.0,36.0,1771,WR
Tez Johnson,1825.0,309.0,1779,WR
Theo Johnson,2602.0,180.0,1620,TE
Thomas Fidone,1086.0,442.0,1827,TE
Tommy Tremble,1954.0,286.0,1054,TE
Tony Pollard,2672.0,172.0,344,RB
Tory Horton,2006.0,275.0,1798,WR
Travis Etienne,4179.0,88.0,1030,RB
Travis Hunter,2758.0,164.0,1774,WR
Travis Kelce,3624.0,106.0,264,TE
Tre Harris,2361.0,211.0,1772,WR
Tre Tucker,2420.0,206.0,1460,WR
TreVeyon Henderson,4835.0,67.0,1743,RB
Trevor Etienne,1939.0,288.0,1756,RB
Trevor Lawrence,6445.0,26.0,1094,QB
Trey Benson,1919.0,291.0,1565,RB
Trey Lance,1224.0,413.0,1017,QB
Trey McBride,8834.0,5.0,1253,TE
Trey Palmer,1216.0,415.0,1452,WR
Treylon Burks,1600.0,353.0,1269,WR
Troy Franklin,2032.0,268.0,1590,WR
Tua Tagovailoa,2466.0,200.0,600,QB
Tucker Kraft,5922.0,35.0,1418,TE
Tutu Atwell,1696.0,335.0,1078,WR
Ty Johnson,1327.0,396.0,6,RB
Ty Simpson,3744.0,100.0,1925,QB
Tyjae Spears,2224.0,230.0,1417,RB
Tyler Allgeier,2539.0,189.0,1228,RB
Tyler Badie,1050.0,455.0,1206,RB
Tyler Goodson,1152.0,423.0,1189,RB
Tyler Higbee,2017.0,273.0,159,TE
Tyler Huntley,1333.0,395.0,618,QB
Tyler Scott,1004.0,462.0,1436,WR
Tyler Shough,5260.0,53.0,1739,QB
Tyler Warren,6734.0,21.0,1802,TE
Tyquan Thornton,1776.0,318.0,1246,WR
Tyreek Hill,1994.0,278.0,286,WR
Tyrell Shavers,1080.0,445.0,1524,WR
Tyrod Taylor,878.0,506.0,647,QB
Tyrone Tracy,2258.0,228.0,1632,RB
Tyson Bagent,1813.0,311.0,1478,QB
Wan'Dale Robinson,3015.0,141.0,1274,WR
Will Howard,1922.0,289.0,1736,QB
Will Kacmarek,1241.0,406.0,2017,TE
Will Levis,1572.0,361.0,1402,QB
Will Shipley,1630.0,350.0,1572,RB
Woody Marks,2591.0,181.0,1753,RB
Xavier Gipson,954.0,472.0,1504,WR
Xavier Hutchinson,1794.0,315.0,1454,WR
Xavier Legette,1826.0,308.0,1610,WR
Xavier Restrepo,1392.0,386.0,1777,WR
Xavier Worthy,3091.0,136.0,1591,WR
Zach Charbonnet,2896.0,152.0,1384,RB
Zach Ertz,1744.0,325.0,305,TE
Zachariah Branch,2510.0,197.0,1969,WR
Zavier Scott,881.0,504.0,1898,RB
Zavion Thomas,1641.0,346.0,1983,WR
Zay Flowers,5598.0,44.0,1443,WR
